id_transaccion,fecha,mes,id_cliente,segmento_cliente,producto,categoria,precio_unitario,cantidad,metodo_pago,tienda,total_ticket
26527,2026-11-24,11,1279,PyME,Teclado,Computo,1732.68,3,Efectivo,Guadalajara,5198.04
26528,2026-11-09,11,4266,Empresa,Tablet,Computo,56.12,2,Efectivo,Monterrey,112.24
26529,2026-03-11,3,3915,PyME,Audífonos,Accesorios,1687.09,3,Efectivo,CDMX,5061.27
26530,2026-05-14,5,4311,Individual,Smartwatch,Accesorios,1512.95,1,Tarjeta,Guadalajara,1512.95
26531,2026-01-26,1,1601,Individual,Smartwatch,Accesorios,475.81,2,Tarjeta,CDMX,951.62
26532,2026-06-27,6,2517,PyME,Teclado,Computo,490.93,1,Efectivo,Guadalajara,490.93
26533,2026-09-10,9,1301,Individual,USB,Accesorios,205.67,4,Tarjeta,CDMX,822.68
26534,2026-09-04,9,2305,Empresa,Mouse,Accesorios,1397.84,3,Tarjeta,Monterrey,4193.52
26535,2026-06-16,6,1231,PyME,Laptop,Accesorios,708.93,1,Tarjeta,Guadalajara,708.93
26536,2026-02-16,2,2453,Empresa,Smartwatch,Computo,1591.91,1,Tarjeta,Guadalajara,1591.91
26537,2026-05-12,5,3530,PyME,USB,Computo,620.51,4,Tarjeta,Guadalajara,2482.04
26538,2026-11-06,11,1838,PyME,Audífonos,Computo,563.28,3,Efectivo,CDMX,1689.84
26539,2026-03-07,3,4868,Individual,Mouse,Computo,1653.6,4,Tarjeta,Monterrey,6614.4
26540,2026-05-23,5,1388,Individual,Monitor,Computo,1521.67,4,Efectivo,Guadalajara,6086.68
26541,2026-09-08,9,2565,Individual,Laptop,Computo,926.7,3,Efectivo,Monterrey,2780.1
26542,2026-09-06,9,1779,Individual,Audífonos,Accesorios,1252.53,3,Tarjeta,Monterrey,3757.59
26543,2026-11-07,11,1728,PyME,USB,Accesorios,224.95,3,Efectivo,Guadalajara,674.85
26544,2026-05-09,5,2596,Empresa,Audífonos,Computo,645.26,3,Efectivo,Guadalajara,1935.78
26545,2026-06-16,6,3957,Empresa,Tablet,Computo,206.75,4,Tarjeta,Guadalajara,827.0
26546,2026-06-22,6,3032,Empresa,Tablet,Accesorios,748.6,1,Tarjeta,Guadalajara,748.6
26547,2026-11-13,11,1798,Empresa,Tablet,Accesorios,63.58,1,Efectivo,Monterrey,63.58
26548,2026-09-15,9,2450,Individual,Smartwatch,Accesorios,1015.28,1,Efectivo,CDMX,1015.28
26549,2026-10-18,10,1239,Individual,USB,Accesorios,165.82,1,Tarjeta,CDMX,165.82
26550,2026-03-04,3,3286,Individual,USB,Computo,1888.2,2,Efectivo,CDMX,3776.4
26551,2026-09-05,9,2867,PyME,Monitor,Accesorios,922.33,4,Tarjeta,Guadalajara,3689.32
26552,2026-06-08,6,2203,PyME,Teclado,Accesorios,1905.39,3,Efectivo,CDMX,5716.17
26553,2026-01-04,1,1890,Empresa,Smartwatch,Accesorios,1808.18,2,Tarjeta,CDMX,3616.36
26554,2026-01-17,1,2986,,Mouse,Computo,853.55,1,Tarjeta,Monterrey,853.55
26555,2026-09-17,9,3776,Empresa,Mouse,Accesorios,91.67,2,Efectivo,CDMX,183.34
26556,2026-05-02,5,2196,Individual,Tablet,Computo,284.9,4,Efectivo,Guadalajara,1139.6
26557,2026-11-24,11,3070,Individual,Mouse,Accesorios,893.6,4,Tarjeta,Guadalajara,3574.4
26558,2026-09-16,9,1861,Individual,Audífonos,Computo,626.79,1,Efectivo,Monterrey,626.79
26559,2026-01-19,1,1132,Individual,USB,Computo,719.69,3,Tarjeta,Monterrey,2159.07
26560,2026-09-22,9,2081,PyME,Monitor,Computo,1809.49,1,Tarjeta,CDMX,1809.49
26561,2026-03-07,3,2632,Empresa,Audífonos,Computo,927.22,3,Tarjeta,CDMX,2781.66
26562,2026-06-11,6,1167,PyME,USB,Computo,237.3,3,Efectivo,Monterrey,711.9
26563,2026-08-01,8,3059,Individual,Audífonos,Accesorios,1215.62,2,Efectivo,CDMX,2431.24
26564,2026-11-21,11,3800,PyME,USB,Computo,1590.57,3,Tarjeta,CDMX,4771.71
26565,2026-06-18,6,4421,Individual,Monitor,Computo,1340.39,2,Tarjeta,Monterrey,2680.78
26566,2026-10-07,10,3320,Empresa,Tablet,Accesorios,176.93,4,Tarjeta,Monterrey,707.72
26567,2026-09-13,9,1270,Individual,Laptop,Computo,387.42,3,Tarjeta,Guadalajara,1162.26
26568,2026-06-03,6,2194,Empresa,Laptop,Computo,1059.15,4,Efectivo,Monterrey,4236.6
26569,2026-06-09,6,4138,Empresa,Smartwatch,Computo,1787.8,1,Efectivo,Monterrey,1787.8
26570,2026-09-17,9,2770,Empresa,Monitor,Accesorios,1146.92,2,Efectivo,CDMX,2293.84
26571,2026-01-02,1,1511,PyME,Laptop,Computo,1113.84,1,Tarjeta,Guadalajara,1113.84
26572,2026-11-15,11,3687,Empresa,Teclado,Accesorios,1396.89,2,Tarjeta,Guadalajara,2793.78
26573,2026-09-09,9,3506,Empresa,Mouse,Computo,136.66,2,Efectivo,Monterrey,273.32
26574,2026-04-07,4,4213,Individual,Smartwatch,Computo,811.38,1,Efectivo,CDMX,811.38
26575,2026-12-19,12,3490,PyME,USB,Accesorios,380.59,3,Efectivo,Monterrey,1141.77
26576,2026-03-11,3,1336,PyME,Tablet,Computo,773.97,2,Efectivo,Monterrey,1547.94
26577,2026-11-24,11,3655,Individual,Smartwatch,Computo,161.88,3,Efectivo,CDMX,485.64
26578,2026-05-21,5,4106,PyME,USB,Computo,836.8,1,Efectivo,CDMX,836.8
26579,2026-09-18,9,4101,Empresa,Tablet,Accesorios,1060.35,3,Tarjeta,CDMX,3181.05
26580,2026-06-26,6,3884,Individual,Laptop,Accesorios,1355.54,3,Tarjeta,Monterrey,4066.62
26581,2026-09-17,9,2804,Individual,Mouse,Computo,814.29,4,Tarjeta,CDMX,3257.16
26582,2026-03-22,3,3017,Individual,Monitor,Computo,1935.96,2,Tarjeta,Monterrey,3871.92
26583,2026-04-04,4,4348,Empresa,Monitor,Computo,1045.13,3,Efectivo,Guadalajara,3135.39
26584,2026-02-02,2,2241,Individual,Teclado,Computo,515.98,3,Efectivo,CDMX,1547.94
26585,2026-10-17,10,4365,Empresa,USB,Computo,292.34,3,Tarjeta,CDMX,877.02
26586,2026-04-23,4,2396,Empresa,Mouse,Computo,878.95,1,Tarjeta,Guadalajara,878.95
26587,2026-09-20,9,1567,Individual,Laptop,Computo,595.44,2,Tarjeta,CDMX,1190.88
26588,2026-10-01,10,4141,PyME,USB,Computo,1420.2,2,Efectivo,Monterrey,2840.4
26589,2026-11-13,11,1323,Individual,Teclado,Computo,1424.79,2,Efectivo,CDMX,2849.58
26590,2026-02-10,2,1465,Individual,Laptop,Computo,420.81,4,Tarjeta,Guadalajara,1683.24
26591,2026-11-17,11,3654,PyME,Mouse,Accesorios,1397.06,4,Tarjeta,Monterrey,5588.24
26592,2026-03-23,3,3583,PyME,Laptop,Computo,795.75,1,Tarjeta,Guadalajara,795.75
26593,2026-09-21,9,2736,Empresa,Smartwatch,Accesorios,136.53,2,Tarjeta,CDMX,273.06
26594,2026-09-17,9,4610,PyME,Tablet,Computo,30.09,2,Tarjeta,Monterrey,60.18
26595,2026-01-11,1,3823,PyME,Teclado,Accesorios,1269.23,2,Efectivo,CDMX,2538.46
26596,2026-03-09,3,1473,PyME,Tablet,Computo,1027.72,2,Tarjeta,CDMX,2055.44
26597,2026-06-03,6,2356,Individual,USB,Computo,356.35,4,Efectivo,CDMX,1425.4
26598,2026-06-10,6,1319,Empresa,Laptop,Computo,819.42,4,Efectivo,CDMX,3277.68
26599,2026-11-17,11,2336,PyME,Tablet,Computo,920.54,4,Tarjeta,CDMX,3682.16
26600,2026-05-16,5,2264,Empresa,Laptop,Accesorios,1976.91,4,Efectivo,Guadalajara,7907.64
26601,2026-11-16,11,2924,Empresa,Audífonos,Accesorios,884.17,4,Tarjeta,CDMX,3536.68
26602,2026-06-15,6,4218,Empresa,USB,Computo,904.08,2,Efectivo,CDMX,1808.16
26603,2026-12-13,12,4198,Individual,Tablet,Computo,1421.3,3,Efectivo,Monterrey,4263.9
26604,2026-09-02,9,3995,Individual,Smartwatch,Computo,417.32,1,Efectivo,CDMX,417.32
26605,2026-10-26,10,3926,Empresa,Smartwatch,Computo,74.19,1,Efectivo,Monterrey,74.19
26606,2026-02-06,2,4917,Individual,Tablet,Accesorios,1480.51,4,Tarjeta,Guadalajara,5922.04
26607,2026-07-03,7,3732,Empresa,Audífonos,Computo,636.56,3,Efectivo,CDMX,1909.68
26608,2026-03-26,3,2828,PyME,Mouse,Computo,1892.38,3,Tarjeta,Monterrey,5677.14
26609,2026-04-24,4,2503,PyME,Tablet,Accesorios,544.2,3,Tarjeta,Monterrey,1632.6
26610,2026-08-01,8,4470,PyME,Teclado,Computo,585.97,2,Tarjeta,CDMX,1171.94
26611,2026-09-17,9,4257,Individual,Smartwatch,Accesorios,1836.72,3,Tarjeta,Guadalajara,5510.16
26612,2026-01-24,1,1538,Empresa,Tablet,Accesorios,1228.27,4,Efectivo,Monterrey,4913.08
26613,2026-07-27,7,2104,Individual,Tablet,Computo,888.36,2,Efectivo,Monterrey,1776.72
26614,2026-07-01,7,3785,Empresa,USB,Computo,43.87,1,Efectivo,Monterrey,43.87
26615,2026-02-11,2,4162,Empresa,Audífonos,Computo,1003.26,3,Efectivo,CDMX,3009.78
26616,2026-06-04,6,3522,Individual,Audífonos,Accesorios,153.25,1,Tarjeta,Monterrey,153.25
26617,2026-09-11,9,1135,PyME,Monitor,Accesorios,1616.25,3,Efectivo,Guadalajara,4848.75
26618,2026-01-13,1,3607,Individual,Monitor,Accesorios,1883.21,3,Tarjeta,Monterrey,5649.63
26619,2026-09-22,9,2561,,Smartwatch,Computo,235.8,1,Tarjeta,Guadalajara,235.8
26620,2026-07-17,7,2253,Individual,Tablet,Accesorios,1229.24,3,Tarjeta,CDMX,3687.72
26621,2026-10-20,10,3125,PyME,Teclado,Accesorios,1899.19,4,Tarjeta,CDMX,7596.76
26622,2026-03-21,3,4336,Individual,Laptop,Computo,1475.28,3,Tarjeta,Guadalajara,4425.84
26623,2026-10-13,10,2483,PyME,Smartwatch,Computo,787.45,2,Tarjeta,Guadalajara,1574.9
26624,2026-02-17,2,1910,PyME,Audífonos,Accesorios,1835.51,4,Tarjeta,CDMX,7342.04
26625,2026-06-02,6,4425,PyME,Audífonos,Accesorios,1028.28,4,Tarjeta,Guadalajara,4113.12
26626,2026-03-02,3,3412,PyME,Mouse,Computo,676.31,1,Efectivo,Monterrey,676.31
26627,2026-11-22,11,1469,PyME,Smartwatch,Accesorios,341.91,4,Efectivo,Monterrey,1367.64
26628,2026-09-18,9,3187,PyME,Tablet,Computo,196.66,4,Efectivo,CDMX,786.64
26629,2026-01-06,1,4928,Individual,Tablet,Computo,1250.33,2,Efectivo,CDMX,2500.66
26630,2026-01-25,1,2568,PyME,Monitor,Computo,159.61,1,Tarjeta,Guadalajara,159.61
26631,2026-04-02,4,4449,PyME,Teclado,Accesorios,862.0,4,Efectivo,CDMX,3448.0
26632,2026-03-23,3,4439,Individual,Monitor,Computo,1308.97,4,Efectivo,CDMX,5235.88
26633,2026-08-11,8,3153,Empresa,Mouse,Accesorios,803.16,3,Efectivo,Monterrey,2409.48
26634,2026-08-17,8,3539,PyME,Audífonos,Computo,1763.92,3,Tarjeta,CDMX,5291.76
26635,2026-12-09,12,2255,Empresa,Laptop,Computo,1522.32,4,Tarjeta,Guadalajara,6089.28
26636,2026-12-20,12,1387,,Monitor,Accesorios,1453.8,3,Efectivo,CDMX,4361.4
26637,2026-08-05,8,4588,Individual,Audífonos,Computo,287.66,2,Efectivo,CDMX,575.32
26638,2026-01-20,1,4087,Individual,Laptop,Computo,1882.54,2,Efectivo,Monterrey,3765.08
26639,2026-05-15,5,2972,Empresa,Monitor,Computo,176.84,2,Tarjeta,Monterrey,353.68
26640,2026-06-26,6,4309,PyME,Audífonos,Computo,1023.46,4,Efectivo,Monterrey,4093.84
26641,2026-06-25,6,4372,Individual,Tablet,Accesorios,522.81,4,Efectivo,Guadalajara,2091.24
26642,2026-08-17,8,1835,Individual,Tablet,Computo,1117.28,1,Tarjeta,Guadalajara,1117.28
26643,2026-12-10,12,2554,Individual,USB,Computo,272.83,4,Tarjeta,CDMX,1091.32
26644,2026-11-06,11,1491,Empresa,USB,Computo,1559.29,4,Tarjeta,Guadalajara,6237.16
26645,2026-02-13,2,4596,Individual,Laptop,Accesorios,1526.77,1,Efectivo,Guadalajara,1526.77
26646,2026-04-21,4,4202,,Audífonos,Computo,394.4,2,Tarjeta,Monterrey,788.8
26647,2026-10-16,10,4844,Individual,Mouse,Accesorios,1025.35,4,Tarjeta,Guadalajara,4101.4
26648,2026-10-24,10,1270,Individual,Teclado,Accesorios,924.01,1,Tarjeta,CDMX,924.01
26649,2026-04-02,4,2242,PyME,Teclado,Computo,380.14,4,Efectivo,Guadalajara,1520.56
26650,2026-09-20,9,1544,Individual,Mouse,Computo,1656.02,3,Efectivo,Monterrey,4968.06
26651,2026-09-05,9,2534,Individual,Audífonos,Computo,1612.71,3,Efectivo,Guadalajara,4838.13
26652,2026-06-24,6,1808,Empresa,Monitor,Computo,1966.45,4,Efectivo,Guadalajara,7865.8
26653,2026-03-17,3,2825,,Audífonos,Computo,44.91,1,Tarjeta,Monterrey,44.91
26654,2026-11-07,11,2808,PyME,Smartwatch,Computo,334.84,1,Efectivo,CDMX,334.84
26655,2026-09-24,9,1808,PyME,Monitor,Computo,910.19,1,Efectivo,Guadalajara,910.19
26656,2026-03-17,3,2337,Individual,USB,Accesorios,29.0,2,Efectivo,Guadalajara,58.0
26657,2026-09-05,9,4334,PyME,USB,Accesorios,551.4,2,Tarjeta,Monterrey,1102.8
26658,2026-09-06,9,3091,Individual,Tablet,Accesorios,971.93,1,Efectivo,Guadalajara,971.93
26659,2026-11-10,11,2572,PyME,Laptop,Accesorios,985.65,3,Efectivo,Monterrey,2956.95
26660,2026-03-05,3,2767,Empresa,Teclado,Computo,314.01,4,Tarjeta,CDMX,1256.04
26661,2026-12-14,12,4447,Individual,USB,Accesorios,1396.61,1,Tarjeta,CDMX,1396.61
26662,2026-03-25,3,2828,,USB,Computo,1504.5,3,Efectivo,Monterrey,4513.5
26663,2026-08-20,8,3062,Empresa,Monitor,Computo,149.33,2,Tarjeta,Guadalajara,298.66
26664,2026-08-14,8,1993,PyME,Mouse,Accesorios,485.69,3,Tarjeta,Guadalajara,1457.07
26665,2026-06-02,6,1514,PyME,Tablet,Accesorios,1009.58,2,Tarjeta,Monterrey,2019.16
26666,2026-06-09,6,2729,Empresa,Tablet,Accesorios,884.86,4,Efectivo,Guadalajara,3539.44
26667,2026-11-18,11,3555,Empresa,USB,Computo,686.73,3,Efectivo,CDMX,2060.19
26668,2026-08-18,8,3154,,USB,Computo,334.57,4,Efectivo,CDMX,1338.28
26669,2026-06-22,6,1613,PyME,Smartwatch,Accesorios,759.25,4,Tarjeta,Guadalajara,3037.0
26670,2026-03-09,3,1353,PyME,Tablet,Accesorios,1599.12,1,Efectivo,Monterrey,1599.12
26671,2026-01-05,1,4131,Individual,Teclado,Accesorios,1238.52,2,Efectivo,Guadalajara,2477.04
26672,2026-03-26,3,1354,Empresa,Laptop,Accesorios,256.39,1,Efectivo,CDMX,256.39
26673,2026-12-18,12,2854,Individual,Monitor,Accesorios,1076.61,3,Tarjeta,Guadalajara,3229.83
26674,2026-09-12,9,4439,Individual,Mouse,Accesorios,58.02,3,Efectivo,CDMX,174.06
26675,2026-12-06,12,3643,Individual,Laptop,Computo,587.21,3,Tarjeta,CDMX,1761.63
26676,2026-01-17,1,2009,Individual,Tablet,Computo,467.53,2,Tarjeta,Guadalajara,935.06
26677,2026-09-14,9,4984,,Tablet,Computo,935.83,3,Efectivo,Monterrey,2807.49
26678,2026-01-10,1,1606,Individual,Audífonos,Computo,1121.14,1,Tarjeta,CDMX,1121.14
26679,2026-09-26,9,4792,Empresa,Tablet,Computo,1171.14,1,Efectivo,Guadalajara,1171.14
26680,2026-05-19,5,3249,PyME,Smartwatch,Computo,417.78,1,Tarjeta,Monterrey,417.78
26681,2026-02-03,2,4542,Individual,Smartwatch,Computo,1238.23,4,Efectivo,Monterrey,4952.92
26682,2026-07-10,7,3077,PyME,Teclado,Computo,484.27,1,Efectivo,Guadalajara,484.27
26683,2026-04-14,4,1804,Individual,Teclado,Computo,1299.98,1,Tarjeta,Guadalajara,1299.98
26684,2026-08-15,8,2707,PyME,Teclado,Accesorios,1355.5,3,Tarjeta,Guadalajara,4066.5
26685,2026-08-16,8,1637,PyME,Tablet,Accesorios,1529.67,1,Tarjeta,Monterrey,1529.67
26686,2026-09-06,9,1833,Individual,Mouse,Accesorios,1477.5,4,Efectivo,CDMX,5910.0
26687,2026-12-14,12,2960,PyME,Laptop,Accesorios,243.88,4,Tarjeta,Monterrey,975.52
26688,2026-05-04,5,4899,Empresa,Mouse,Computo,1422.15,2,Efectivo,Guadalajara,2844.3
26689,2026-06-13,6,2022,Individual,USB,Accesorios,239.44,1,Efectivo,CDMX,239.44
26690,2026-10-27,10,4013,Individual,Smartwatch,Accesorios,828.18,2,Tarjeta,Guadalajara,1656.36
26691,2026-07-27,7,3150,,Tablet,Accesorios,1102.89,4,Tarjeta,Guadalajara,4411.56
26692,2026-01-08,1,4212,PyME,Tablet,Accesorios,1007.7,3,Efectivo,Monterrey,3023.1
26693,2026-10-23,10,1744,Individual,Teclado,Accesorios,316.05,1,Tarjeta,CDMX,316.05
26694,2026-01-09,1,3359,Empresa,Audífonos,Accesorios,1390.12,2,Tarjeta,CDMX,2780.24
26695,2026-03-21,3,3327,PyME,USB,Computo,878.37,2,Tarjeta,Monterrey,1756.74
26696,2026-02-11,2,3306,Empresa,Mouse,Accesorios,930.89,1,Efectivo,Guadalajara,930.89
26697,2026-02-05,2,1703,PyME,USB,Accesorios,944.34,2,Tarjeta,CDMX,1888.68
26698,2026-01-05,1,4612,PyME,Monitor,Accesorios,1771.21,3,Efectivo,Guadalajara,5313.63
26699,2026-01-25,1,1911,Individual,Monitor,Computo,1510.43,2,Efectivo,Guadalajara,3020.86
26700,2026-06-18,6,1087,PyME,Teclado,Computo,1813.09,3,Tarjeta,CDMX,5439.27
26701,2026-04-16,4,2923,Individual,Smartwatch,Computo,533.42,4,Efectivo,Monterrey,2133.68
26702,2026-03-23,3,4014,Individual,Teclado,Computo,848.91,1,Tarjeta,Monterrey,848.91
26703,2026-08-26,8,4637,Empresa,Mouse,Computo,1813.24,4,Efectivo,Guadalajara,7252.96
26704,2026-03-19,3,1240,Empresa,Audífonos,Accesorios,688.56,1,Tarjeta,Guadalajara,688.56
26705,2026-01-24,1,2683,PyME,Teclado,Computo,350.69,3,Tarjeta,CDMX,1052.07
26706,2026-06-09,6,1590,Empresa,Mouse,Accesorios,1868.5,3,Tarjeta,Guadalajara,5605.5
26707,2026-04-11,4,1712,Individual,Tablet,Computo,1980.75,4,Efectivo,Monterrey,7923.0
26708,2026-04-11,4,4896,PyME,Laptop,Accesorios,1710.22,3,Efectivo,CDMX,5130.66
26709,2026-06-14,6,2638,Individual,Laptop,Accesorios,1826.23,1,Efectivo,Monterrey,1826.23
26710,2026-08-10,8,1738,Empresa,Laptop,Computo,502.17,1,Efectivo,CDMX,502.17
26711,2026-08-09,8,2346,Empresa,Audífonos,Computo,681.66,3,Efectivo,CDMX,2044.98
26712,2026-11-05,11,3174,,Audífonos,Computo,109.18,1,Efectivo,CDMX,109.18
26713,2026-06-26,6,3871,Individual,USB,Accesorios,861.25,3,Efectivo,Monterrey,2583.75
26714,2026-06-27,6,2112,PyME,Smartwatch,Accesorios,1042.61,2,Tarjeta,Guadalajara,2085.22
26715,2026-03-11,3,1063,Individual,USB,Computo,1970.59,3,Efectivo,CDMX,5911.77
26716,2026-09-09,9,2218,,Mouse,Computo,1340.94,1,Efectivo,Guadalajara,1340.94
26717,2026-03-13,3,3318,Individual,Tablet,Accesorios,311.07,3,Efectivo,Monterrey,933.21
26718,2026-06-19,6,1202,Empresa,Laptop,Computo,1087.03,1,Efectivo,Guadalajara,1087.03
26719,2026-06-08,6,3647,Empresa,Teclado,Accesorios,1631.24,1,Tarjeta,CDMX,1631.24
26720,2026-08-23,8,3757,Individual,Teclado,Computo,1650.85,1,Tarjeta,Monterrey,1650.85
26721,2026-11-04,11,4988,Individual,Audífonos,Computo,1471.56,2,Tarjeta,Guadalajara,2943.12
26722,2026-12-12,12,4917,Empresa,Smartwatch,Accesorios,1636.89,4,Efectivo,Monterrey,6547.56
26723,2026-03-25,3,2434,Empresa,Laptop,Computo,206.56,2,Tarjeta,Monterrey,413.12
26724,2026-04-07,4,1076,PyME,Monitor,Accesorios,660.23,3,Efectivo,Monterrey,1980.69
26725,2026-10-24,10,3134,Empresa,USB,Accesorios,557.52,2,Tarjeta,CDMX,1115.04
26726,2026-06-27,6,1577,Empresa,Smartwatch,Accesorios,469.33,3,Efectivo,Monterrey,1407.99
26727,2026-06-08,6,2772,Individual,Teclado,Accesorios,1528.77,1,Efectivo,CDMX,1528.77
26728,2026-09-19,9,4806,PyME,Monitor,Accesorios,583.66,4,Efectivo,Monterrey,2334.64
26729,2026-08-23,8,2356,Empresa,Monitor,Computo,237.68,2,Efectivo,Monterrey,475.36
26730,2026-12-08,12,2807,Empresa,Smartwatch,Computo,1456.51,1,Tarjeta,CDMX,1456.51
26731,2026-07-19,7,2661,PyME,Teclado,Accesorios,1276.91,3,Tarjeta,Guadalajara,3830.73
26732,2026-06-25,6,4456,Empresa,USB,Accesorios,478.23,1,Tarjeta,Monterrey,478.23
26733,2026-07-26,7,1321,Empresa,Audífonos,Computo,1367.64,1,Tarjeta,CDMX,1367.64
26734,2026-10-04,10,3911,Individual,Laptop,Accesorios,655.43,2,Tarjeta,Monterrey,1310.86
26735,2026-08-10,8,4137,Individual,Tablet,Computo,175.79,3,Efectivo,Guadalajara,527.37
26736,2026-08-15,8,4843,Empresa,Laptop,Accesorios,1260.75,2,Efectivo,CDMX,2521.5
26737,2026-12-23,12,4521,PyME,Smartwatch,Accesorios,629.46,4,Efectivo,Monterrey,2517.84
26738,2026-08-08,8,1243,Individual,Audífonos,Computo,1685.05,4,Tarjeta,CDMX,6740.2
26739,2026-05-15,5,1515,PyME,Tablet,Computo,477.69,4,Efectivo,Monterrey,1910.76
26740,2026-09-16,9,2356,PyME,Audífonos,Accesorios,946.09,1,Tarjeta,Monterrey,946.09
26741,2026-08-24,8,2452,,Audífonos,Accesorios,185.38,4,Efectivo,Monterrey,741.52
26742,2026-01-21,1,1256,PyME,USB,Computo,326.46,2,Efectivo,CDMX,652.92
26743,2026-06-07,6,2208,Empresa,Mouse,Accesorios,1973.84,1,Tarjeta,CDMX,1973.84
26744,2026-09-08,9,4650,Individual,Smartwatch,Accesorios,1431.98,2,Efectivo,CDMX,2863.96
26745,2026-06-13,6,2907,PyME,Laptop,Accesorios,1426.38,2,Efectivo,Guadalajara,2852.76
26746,2026-09-13,9,4982,Empresa,Teclado,Computo,355.26,1,Tarjeta,Guadalajara,355.26
26747,2026-06-27,6,4138,Individual,Audífonos,Accesorios,1832.69,2,Tarjeta,CDMX,3665.38
26748,2026-12-02,12,3656,Individual,Mouse,Computo,425.05,1,Efectivo,CDMX,425.05
26749,2026-04-26,4,1013,PyME,Monitor,Accesorios,1195.73,1,Tarjeta,CDMX,1195.73
26750,2026-02-20,2,2033,Individual,USB,Accesorios,754.92,4,Efectivo,Monterrey,3019.68
26751,2026-06-15,6,1854,Empresa,Audífonos,Computo,948.6,1,Tarjeta,Monterrey,948.6
26752,2026-07-06,7,2671,Empresa,Monitor,Accesorios,147.67,1,Efectivo,CDMX,147.67
26753,2026-05-25,5,2024,Individual,Audífonos,Computo,1687.79,2,Efectivo,Monterrey,3375.58
26754,2026-03-18,3,4116,PyME,Smartwatch,Computo,78.86,2,Efectivo,CDMX,157.72
26755,2026-09-07,9,4419,Individual,Teclado,Accesorios,218.94,1,Tarjeta,CDMX,218.94
26756,2026-05-02,5,4018,PyME,Teclado,Accesorios,844.4,4,Efectivo,Monterrey,3377.6
26757,2026-08-26,8,1840,PyME,Audífonos,Accesorios,1828.99,4,Tarjeta,CDMX,7315.96
26758,2026-09-02,9,3474,PyME,Audífonos,Computo,1238.66,3,Tarjeta,Monterrey,3715.98
26759,2026-09-01,9,3570,PyME,Laptop,Computo,421.51,2,Tarjeta,CDMX,843.02
26760,2026-05-25,5,1424,Empresa,USB,Accesorios,335.81,2,Tarjeta,Guadalajara,671.62
26761,2026-07-22,7,2600,PyME,Teclado,Accesorios,504.05,4,Tarjeta,CDMX,2016.2
26762,2026-06-14,6,2447,PyME,Mouse,Computo,1139.47,1,Tarjeta,Guadalajara,1139.47
26763,2026-11-02,11,4763,,Monitor,Accesorios,1042.95,3,Tarjeta,Monterrey,3128.85
26764,2026-11-10,11,3114,PyME,USB,Computo,1854.64,1,Efectivo,CDMX,1854.64
26765,2026-05-04,5,4286,,Monitor,Computo,1889.71,3,Efectivo,Guadalajara,5669.13
26766,2026-02-04,2,1369,PyME,Teclado,Computo,925.7,3,Tarjeta,Guadalajara,2777.1
26767,2026-03-23,3,4026,,Monitor,Accesorios,1730.16,1,Tarjeta,Monterrey,1730.16
26768,2026-05-07,5,3348,Individual,Mouse,Accesorios,727.93,4,Tarjeta,Monterrey,2911.72
26769,2026-07-20,7,1136,PyME,Audífonos,Accesorios,320.76,2,Efectivo,CDMX,641.52
26770,2026-08-05,8,1228,PyME,Mouse,Computo,1911.15,4,Efectivo,Guadalajara,7644.6
26771,2026-05-27,5,4581,PyME,Teclado,Computo,244.53,2,Efectivo,Guadalajara,489.06
26772,2026-08-12,8,2989,PyME,Mouse,Computo,412.43,3,Tarjeta,Guadalajara,1237.29
26773,2026-11-12,11,2231,Empresa,Teclado,Accesorios,1417.74,4,Tarjeta,Guadalajara,5670.96
26774,2026-08-25,8,1556,PyME,Monitor,Computo,1287.26,2,Tarjeta,Guadalajara,2574.52
26775,2026-03-06,3,2618,PyME,Audífonos,Computo,760.25,1,Tarjeta,Monterrey,760.25
26776,2026-07-18,7,4090,PyME,Mouse,Accesorios,1775.05,1,Efectivo,Monterrey,1775.05
26777,2026-07-02,7,4562,PyME,Monitor,Accesorios,1200.75,2,Efectivo,CDMX,2401.5
26778,2026-11-19,11,2767,Empresa,Audífonos,Computo,1539.09,2,Efectivo,CDMX,3078.18
26779,2026-05-27,5,1130,Empresa,Smartwatch,Computo,276.6,3,Tarjeta,Guadalajara,829.8
26780,2026-06-16,6,1939,Empresa,USB,Accesorios,772.29,2,Efectivo,Monterrey,1544.58
26781,2026-08-23,8,2164,PyME,Mouse,Computo,511.45,4,Efectivo,Monterrey,2045.8
26782,2026-06-02,6,4609,Individual,Laptop,Computo,1854.57,3,Tarjeta,CDMX,5563.71
26783,2026-09-17,9,1915,,Audífonos,Accesorios,1143.75,2,Efectivo,Monterrey,2287.5
26784,2026-01-20,1,2727,PyME,USB,Accesorios,1681.97,1,Efectivo,Guadalajara,1681.97
26785,2026-07-26,7,2174,Empresa,Monitor,Computo,65.58,1,Tarjeta,CDMX,65.58
26786,2026-02-07,2,3428,PyME,USB,Accesorios,1536.8,3,Efectivo,CDMX,4610.4
26787,2026-04-21,4,1104,Individual,Tablet,Accesorios,635.62,3,Tarjeta,Monterrey,1906.86
26788,2026-08-07,8,4822,Individual,Audífonos,Accesorios,139.16,1,Tarjeta,CDMX,139.16
26789,2026-03-23,3,3815,PyME,Smartwatch,Computo,265.98,1,Tarjeta,Monterrey,265.98
26790,2026-04-12,4,3770,Individual,Monitor,Computo,650.43,3,Efectivo,Monterrey,1951.29
